account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,avg_mrr,total_estimated_revenue,max_tenure_days,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,had_upgrade,had_downgrade,subscription_churn_flag,ticket_count,avg_resolution_time_hours,avg_first_response_minutes,avg_satisfaction_score,escalation_rate,high_priority_ticket_count,total_usage_events,total_usage_count,total_usage_duration_secs,active_days,feature_diversity,total_errors,beta_feature_usage_rate,last_usage_date,days_since_last_activity,churn_event_flag,churn_event_count,latest_churn_date,churn_reason,total_refund_amount,had_reactivation,final_churn_flag,tickets_per_month,revenue_per_day,error_rate,engagement_score,engagement_segment
A-4437e4,Company_192,Cybersecurity,US,2023-09-16,event,Enterprise,3,False,False,16,1114.4375,113664.46666666667,410,Basic,annual,True,True,True,True,6.0,34.666666666666664,125.33333333333333,3.0,0.3333333333333333,3.0,83,806,260271,81,37,43,0.0963855421686747,2024-12-10,21,1.0,1.0,2024-06-21,features,0.0,False,1,0.43902439024390244,277.23040650406506,0.05334987593052109,0.967,High Engagement
A-779e4e,Company_193,HealthTech,US,2023-01-02,organic,Basic,5,False,False,10,2808.1,426034.79999999993,722,Basic,annual,True,True,True,True,5.0,26.6,91.6,4.0,0.0,4.0,44,393,111038,41,28,20,0.13636363636363635,2024-12-20,11,0.0,0.0,,not_churned,0.0,,1,0.20775623268698062,590.0759002770083,0.05089058524173028,0.3606666666666667,Medium Engagement
A-53f4e3,Company_194,Cybersecurity,UK,2024-06-14,event,Enterprise,13,False,False,10,1507.2,32539.2,197,Pro,monthly,True,False,False,True,5.0,28.6,99.0,4.0,0.0,5.0,44,410,127529,42,29,45,0.022727272727272728,2024-12-20,11,1.0,1.0,2024-12-06,competitor,0.0,True,1,0.7614213197969544,165.1736040609137,0.10975609756097561,0.4046666666666667,Medium Engagement
A-692f18,Company_195,EdTech,US,2024-03-28,other,Basic,5,True,True,17,1797.0588235294117,152178.19999999998,277,Enterprise,annual,True,True,True,True,2.0,37.5,120.0,5.0,0.0,1.0,87,871,261911,83,36,55,0.10344827586206896,2024-12-23,8,1.0,1.0,2024-12-23,support,0.0,False,1,0.21660649819494587,549.3797833935017,0.06314580941446613,0.975,High Engagement
A-13466a,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,6,2223.8333333333335,91588.26666666665,260,Basic,annual,True,False,False,True,3.0,32.333333333333336,94.33333333333333,4.333333333333333,0.3333333333333333,2.0,22,205,57539,22,17,14,0.09090909090909091,2024-12-19,12,1.0,2.0,2024-04-18,pricing,6.51,True,1,0.3461538461538462,352.26256410256406,0.06829268292682927,0.05633333333333334,Low Engagement
A-1986ca,Company_197,HealthTech,IN,2023-01-30,ads,Pro,20,False,False,7,3951.5714285714284,217692.73333333334,544,Enterprise,monthly,False,True,False,False,7.0,36.57142857142857,106.57142857142857,3.4,0.0,5.0,37,362,102382,35,26,23,0.13513513513513514,2024-11-23,38,0.0,0.0,,not_churned,0.0,,0,0.3860294117647059,400.1704656862745,0.06353591160220995,0.25333333333333335,Low Engagement
A-0cc442,Company_198,EdTech,US,2024-07-18,organic,Basic,45,False,False,13,4764.2307692307695,164710.33333333334,157,Enterprise,annual,True,True,True,True,3.0,37.0,47.333333333333336,3.0,0.0,1.0,77,765,230759,73,34,41,0.09090909090909091,2024-12-20,11,1.0,4.0,2024-10-23,budget,59.52,True,1,0.5732484076433121,1049.1104033970278,0.05359477124183006,0.9246666666666666,High Engagement
A-c608c8,Company_199,DevTools,DE,2023-04-27,ads,Pro,3,False,True,8,1189.25,78368.83333333334,550,Pro,annual,True,True,True,True,2.0,59.0,66.0,3.0,0.0,0.0,43,445,144345,40,29,27,0.11627906976744186,2024-12-31,0,1.0,1.0,2024-06-04,support,0.0,False,1,0.1090909090909091,142.4887878787879,0.060674157303370786,0.41733333333333333,Medium Engagement
A-3be56b,Company_200,HealthTech,IN,2023-10-26,event,Pro,3,False,True,12,1420.0,111591.13333333333,381,Basic,annual,False,True,True,True,4.0,40.25,74.0,3.5,0.0,0.0,55,528,169908,54,28,33,0.14545454545454545,2024-12-29,2,1.0,2.0,2024-06-20,pricing,0.0,False,1,0.31496062992125984,292.890113735783,0.0625,0.5523333333333333,Medium Engagement
A-354f12,Company_201,FinTech,US,2024-04-28,ads,Pro,1,True,False,4,2222.25,54601.76666666667,217,Basic,monthly,True,False,True,False,2.0,56.5,137.5,,0.0,0.0,15,158,48510,15,14,3,0.06666666666666667,2024-12-16,15,1.0,1.0,2024-09-19,competitor,0.0,False,1,0.2764976958525346,251.621044546851,0.0189873417721519,0.014333333333333332,Low Engagement
A-68f37c,Company_202,HealthTech,US,2023-07-15,ads,Basic,4,False,False,12,2689.1666666666665,494435.50000000006,526,Enterprise,monthly,True,True,False,True,5.0,20.2,119.8,4.0,0.0,2.0,65,624,202756,64,30,40,0.09230769230769231,2024-12-16,15,1.0,4.0,2024-12-18,features,0.0,True,1,0.28517110266159695,939.9914448669202,0.0641025641025641,0.739,High Engagement
A-aa9511,Company_203,DevTools,US,2023-10-10,other,Pro,23,True,False,15,4064.6666666666665,465931.8,447,Enterprise,monthly,False,False,True,True,2.0,56.5,98.5,4.0,0.0,2.0,65,625,189526,63,33,35,0.07692307692307693,2024-12-31,0,1.0,1.0,2023-10-17,competitor,0.0,False,1,0.1342281879194631,1042.3530201342282,0.056,0.8130000000000001,High Engagement
A-af0cd2,Company_204,Cybersecurity,IN,2023-01-03,other,Enterprise,19,True,False,11,587.2727272727273,90804.8,719,Basic,annual,True,True,False,True,3.0,54.333333333333336,149.33333333333334,,0.0,1.0,70,687,225366,67,31,33,0.11428571428571428,2024-12-19,12,1.0,1.0,2023-10-26,unknown,0.0,False,1,0.12517385257301808,126.29318497913769,0.048034934497816595,0.8073333333333333,High Engagement
A-bd4513,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,12,4350.333333333333,54434.333333333336,49,Basic,annual,True,True,False,True,3.0,42.0,58.666666666666664,4.666666666666667,0.0,1.0,51,507,157547,46,28,34,0.0784313725490196,2024-12-29,2,1.0,2.0,2024-12-09,budget,35.14,False,1,1.836734693877551,1110.904761904762,0.0670611439842209,0.4773333333333334,Medium Engagement
A-c222ab,Company_206,Cybersecurity,US,2024-05-10,other,Pro,32,False,True,7,2665.1428571428573,41744.0,129,Pro,monthly,True,True,False,True,4.0,39.0,94.5,5.0,0.0,2.0,45,435,133441,45,27,33,0.13333333333333333,2024-12-29,2,1.0,3.0,2024-10-05,support,32.14,False,1,0.9302325581395349,323.5968992248062,0.07586206896551724,0.3913333333333333,Medium Engagement
A-34d880,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,9,2329.3333333333335,139229.86666666667,257,Enterprise,monthly,True,False,False,True,5.0,52.2,90.8,3.0,0.0,1.0,47,474,144424,47,29,40,0.06382978723404255,2024-12-13,18,1.0,1.0,2024-12-20,unknown,10.4,False,1,0.5836575875486382,541.7504539559014,0.08438818565400844,0.48833333333333334,Medium Engagement
A-508199,Company_208,FinTech,AU,2024-01-28,event,Basic,19,False,False,5,1687.2,83111.7,336,Enterprise,monthly,True,False,False,False,3.0,50.666666666666664,67.33333333333333,3.0,0.0,1.0,24,231,80389,23,16,15,0.08333333333333333,2024-11-23,38,0.0,0.0,,not_churned,0.0,,0,0.26785714285714285,247.35625,0.06493506493506493,0.061,Low Engagement
A-f03140,Company_209,DevTools,IN,2023-11-22,event,Pro,27,True,False,10,2107.5,136898.73333333334,386,Pro,annual,True,True,True,False,7.0,36.0,113.14285714285714,3.6666666666666665,0.0,3.0,57,595,196965,56,32,22,0.07017543859649122,2024-12-30,1,1.0,1.0,2024-10-03,competitor,0.0,False,1,0.544041450777202,354.6599309153713,0.03697478991596639,0.7123333333333334,High Engagement
A-410e86,Company_210,FinTech,US,2024-11-10,organic,Basic,24,False,False,7,2280.0,8597.599999999999,32,Enterprise,monthly,False,False,False,True,5.0,42.6,110.0,3.5,0.0,1.0,30,292,107443,29,22,21,0.1,2024-12-27,4,0.0,0.0,,not_churned,0.0,,1,4.6875,268.67499999999995,0.07191780821917808,0.137,Low Engagement
A-fa2041,Company_211,HealthTech,US,2024-05-29,organic,Pro,15,True,False,12,1742.9166666666667,82836.33333333333,203,Pro,annual,True,False,False,False,1.0,16.0,99.0,3.0,0.0,0.0,61,552,157263,58,34,34,0.09836065573770492,2024-12-26,5,1.0,1.0,2024-07-13,competitor,0.0,False,1,0.1477832512315271,408.0607553366174,0.06159420289855073,0.7469999999999999,High Engagement
A-de58ca,Company_212,HealthTech,DE,2023-04-13,organic,Enterprise,15,False,False,11,2173.181818181818,261072.3,621,Enterprise,annual,True,False,False,True,5.0,30.6,115.0,3.3333333333333335,0.0,1.0,49,505,141942,47,28,33,0.14285714285714285,2024-12-21,10,0.0,0.0,,not_churned,0.0,,1,0.24154589371980678,420.4062801932367,0.06534653465346535,0.48300000000000004,Medium Engagement
A-05d3b3,Company_213,DevTools,AU,2023-05-28,ads,Basic,9,True,False,13,970.0,126122.99999999999,538,Enterprise,annual,True,False,False,True,6.0,31.5,48.333333333333336,4.333333333333333,0.0,3.0,64,642,193363,62,32,22,0.0625,2024-12-18,13,1.0,2.0,2024-09-09,unknown,0.0,False,1,0.3345724907063197,234.42936802973975,0.03426791277258567,0.7916666666666666,High Engagement
A-249769,Company_214,Cybersecurity,US,2024-04-25,event,Enterprise,4,False,True,13,1209.0,74595.46666666667,206,Basic,annual,True,False,False,False,2.0,39.5,96.5,4.0,0.0,1.0,68,678,193777,65,31,30,0.04411764705882353,2024-12-30,1,1.0,2.0,2024-12-16,budget,0.0,True,1,0.29126213592233013,362.1139158576052,0.04424778761061947,0.7903333333333333,High Engagement
A-e43bf7,Company_215,Cybersecurity,AU,2023-03-24,other,Pro,44,False,False,7,6666.571428571428,533398.8666666667,590,Enterprise,annual,True,True,False,False,5.0,27.4,80.0,4.0,0.2,2.0,40,371,103455,40,26,35,0.05,2024-12-08,23,1.0,1.0,2023-06-24,pricing,0.0,False,1,0.2542372881355932,904.0658757062148,0.09433962264150944,0.2973333333333334,Low Engagement
A-eb2fdc,Company_216,DevTools,AU,2023-11-21,organic,Enterprise,31,False,True,12,2664.0,171311.93333333335,311,Basic,annual,True,False,False,True,5.0,33.6,37.6,4.5,0.0,0.0,54,547,174663,50,29,17,0.05555555555555555,2024-11-29,32,1.0,1.0,2024-05-26,competitor,0.0,False,1,0.4823151125401929,550.8422293676314,0.031078610603290677,0.5643333333333334,Medium Engagement
A-e1462e,Company_217,FinTech,UK,2023-03-12,partner,Basic,15,False,False,7,1718.5714285714287,166159.8,638,Basic,annual,False,True,True,False,2.0,39.5,118.5,3.5,0.0,2.0,35,347,98097,35,26,22,0.11428571428571428,2024-11-10,51,1.0,2.0,2024-12-05,competitor,0.0,True,1,0.09404388714733543,260.4385579937304,0.06340057636887608,0.24700000000000003,Low Engagement
A-cab532,Company_218,DevTools,FR,2023-04-03,organic,Pro,11,True,False,15,1339.2,233709.23333333334,620,Pro,annual,True,True,True,True,1.0,32.0,175.0,4.0,0.0,0.0,101,1005,273639,96,38,47,0.06930693069306931,2024-12-30,1,1.0,1.0,2024-07-10,support,0.0,False,1,0.04838709677419355,376.950376344086,0.046766169154228855,0.997,High Engagement
A-9123ac,Company_219,Cybersecurity,DE,2023-06-20,organic,Pro,9,False,False,7,2107.285714285714,124545.86666666667,433,Enterprise,annual,True,False,True,False,6.0,38.833333333333336,91.66666666666667,4.2,0.0,3.0,37,386,120014,37,28,24,0.10810810810810811,2024-12-19,12,1.0,2.0,2024-10-23,competitor,0.0,True,1,0.4157043879907621,287.63479599692073,0.06217616580310881,0.3333333333333333,Medium Engagement
A-6e08f3,Company_220,Cybersecurity,US,2023-02-27,event,Basic,8,False,False,10,1819.0,113444.83333333333,525,Basic,annual,True,True,True,False,2.0,36.5,137.0,3.5,0.0,1.0,50,492,149078,46,28,21,0.14,2024-12-28,3,1.0,1.0,2024-02-10,competitor,0.0,True,1,0.11428571428571428,216.08539682539683,0.042682926829268296,0.46666666666666673,Medium Engagement
A-d922bf,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,7,2444.8571428571427,177779.96666666667,429,Enterprise,annual,True,False,False,True,7.0,39.142857142857146,101.14285714285714,3.3333333333333335,0.14285714285714285,2.0,41,419,134119,40,24,19,0.07317073170731707,2024-12-21,10,1.0,1.0,2024-12-06,support,11.13,False,1,0.4895104895104895,414.40551670551673,0.045346062052505964,0.29533333333333334,Low Engagement
A-8ed5dd,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,12,996.3333333333334,124038.73333333334,511,Basic,monthly,True,True,True,True,6.0,29.0,96.83333333333333,3.75,0.0,4.0,55,545,173217,52,29,45,0.03636363636363636,2024-12-19,12,1.0,2.0,2024-11-02,unknown,0.0,False,1,0.3522504892367906,242.7372472276582,0.08256880733944955,0.5753333333333334,Medium Engagement
A-7c6b6b,Company_223,FinTech,US,2024-11-30,other,Basic,6,False,False,7,688.2857142857143,1707.7333333333333,21,Pro,monthly,True,False,False,True,5.0,52.2,82.4,4.333333333333333,0.0,2.0,35,311,82471,32,22,24,0.14285714285714285,2024-12-07,24,1.0,1.0,2024-12-09,budget,0.0,False,1,7.142857142857143,81.32063492063492,0.07717041800643087,0.15933333333333333,Low Engagement
A-3c1a3f,Company_224,DevTools,UK,2023-08-26,event,Pro,1,False,False,12,1242.4166666666667,105611.76666666666,488,Basic,annual,False,False,True,True,4.0,33.25,56.5,3.5,0.0,1.0,51,497,172341,49,31,22,0.09803921568627451,2024-12-20,11,0.0,0.0,,not_churned,0.0,,1,0.24590163934426232,216.41755464480875,0.04426559356136821,0.5686666666666667,Medium Engagement
A-b48f73,Company_225,EdTech,AU,2024-11-13,event,Pro,80,True,False,7,4045.714285714286,19418.666666666668,46,Pro,annual,False,False,False,False,3.0,28.666666666666668,35.333333333333336,4.0,0.0,2.0,44,412,118416,42,24,23,0.06818181818181818,2024-11-25,36,0.0,0.0,,not_churned,0.0,,0,1.9565217391304346,422.14492753623193,0.055825242718446605,0.30166666666666664,Low Engagement
A-76fa4d,Company_226,HealthTech,US,2024-11-24,event,Pro,69,False,False,7,8812.285714285714,60692.4,35,Pro,monthly,True,False,False,True,5.0,33.4,111.8,4.5,0.0,3.0,36,357,126251,36,21,21,0.1111111111111111,2024-12-03,28,1.0,2.0,2024-12-03,pricing,33.04,False,1,4.285714285714286,1734.0685714285714,0.058823529411764705,0.19666666666666666,Low Engagement
A-b2af2e,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,4,778.0,7176.166666666666,127,Basic,annual,False,False,True,False,2.0,39.5,95.0,4.0,0.0,0.0,18,174,60214,18,14,11,0.2222222222222222,2024-11-11,50,1.0,1.0,2024-11-14,pricing,0.0,False,1,0.47244094488188976,56.50524934383201,0.06321839080459771,0.022333333333333334,Low Engagement
A-9bfc9f,Company_228,DevTools,CA,2023-09-14,ads,Pro,53,False,False,9,1704.6666666666667,111073.23333333334,442,Pro,monthly,True,True,True,True,6.0,35.333333333333336,84.33333333333333,3.3333333333333335,0.16666666666666666,3.0,37,376,109862,37,23,18,0.10810810810810811,2024-12-08,23,0.0,0.0,,not_churned,0.0,,1,0.4072398190045249,251.29690799396684,0.047872340425531915,0.2376666666666667,Low Engagement
A-4ae22a,Company_229,EdTech,US,2024-05-09,other,Pro,6,False,True,7,1347.4285714285713,38486.066666666666,160,Basic,annual,True,False,False,True,3.0,14.333333333333334,72.66666666666667,3.0,0.0,1.0,35,369,142387,33,24,31,0.17142857142857143,2024-12-28,3,1.0,1.0,2024-07-20,pricing,0.0,False,1,0.5625,240.53791666666666,0.08401084010840108,0.21866666666666668,Low Engagement
A-fda07f,Company_230,Cybersecurity,FR,2024-08-11,partner,Basic,7,False,False,12,2368.1666666666665,71352.23333333334,129,Basic,monthly,True,True,True,False,5.0,17.8,57.0,4.0,0.0,3.0,65,681,231376,62,31,39,0.06153846153846154,2024-12-31,0,1.0,1.0,2024-09-13,support,17.34,False,1,1.1627906976744187,553.1180878552972,0.05726872246696035,0.7793333333333333,High Engagement
A-de24d5,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,13,1640.5384615384614,23670.533333333333,55,Pro,monthly,False,False,False,True,7.0,43.142857142857146,103.42857142857143,3.0,0.0,3.0,53,537,140266,52,29,28,0.11320754716981132,2024-11-22,39,0.0,0.0,,not_churned,0.0,,1,3.8181818181818183,430.37333333333333,0.0521415270018622,0.5703333333333332,Medium Engagement
A-977ca0,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,16,1878.4375,478659.4666666667,680,Pro,annual,True,True,False,True,3.0,64.0,123.0,4.0,0.0,2.0,85,893,242860,80,38,46,0.15294117647058825,2024-12-24,7,0.0,0.0,,not_churned,0.0,,1,0.1323529411764706,703.9109803921568,0.051511758118701005,0.9819999999999999,High Engagement
A-ab438f,Company_233,Cybersecurity,US,2024-09-13,ads,Enterprise,13,False,True,8,2044.75,24243.533333333333,74,Pro,monthly,True,True,False,True,2.0,33.5,112.5,3.5,0.0,2.0,36,369,111452,36,25,12,0.08333333333333333,2024-12-25,6,1.0,1.0,2024-12-02,budget,0.0,False,1,0.8108108108108107,327.6153153153153,0.032520325203252036,0.251,Low Engagement
A-e89151,Company_234,FinTech,UK,2023-09-14,organic,Pro,8,True,True,9,2414.8888888888887,105864.23333333334,413,Enterprise,annual,True,True,False,True,2.0,41.5,48.5,5.0,0.0,0.0,58,601,188786,54,30,29,0.22413793103448276,2024-12-30,1,0.0,0.0,,not_churned,0.0,,1,0.14527845036319612,256.32986279257466,0.048252911813643926,0.6509999999999999,Medium Engagement
A-40906c,Company_235,EdTech,US,2024-03-27,ads,Basic,92,False,False,12,5366.666666666667,232983.86666666667,217,Pro,annual,True,False,False,False,5.0,29.2,95.0,3.75,0.0,1.0,63,685,210243,59,32,32,0.1111111111111111,2024-12-03,28,0.0,0.0,,not_churned,0.0,,0,0.6912442396313364,1073.6583717357912,0.04671532846715328,0.7906666666666666,High Engagement
A-81edc3,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,12,1460.3333333333333,99805.8,420,Enterprise,annual,True,True,False,False,3.0,52.666666666666664,70.0,4.0,0.0,3.0,74,765,245080,72,33,41,0.14864864864864866,2024-12-29,2,1.0,3.0,2024-12-16,support,10.91,False,1,0.21428571428571427,237.63285714285715,0.05359477124183006,0.9039999999999999,High Engagement
A-328bd0,Company_237,HealthTech,AU,2023-05-16,partner,Enterprise,18,False,False,13,1229.1538461538462,142754.73333333334,509,Pro,annual,True,True,True,True,5.0,46.0,68.2,3.6666666666666665,0.0,2.0,61,568,162210,59,30,49,0.08196721311475409,2024-12-24,7,0.0,0.0,,not_churned,0.0,,1,0.29469548133595286,280.46116568434843,0.08626760563380281,0.6709999999999999,High Engagement
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28,partner,Pro,8,False,False,9,2721.5555555555557,85806.96666666667,208,Basic,annual,False,False,False,True,4.0,48.25,94.25,3.0,0.0,4.0,43,438,141962,43,29,18,0.18604651162790697,2024-12-29,2,0.0,0.0,,not_churned,0.0,,1,0.5769230769230769,412.5334935897436,0.0410958904109589,0.42933333333333334,Medium Engagement
A-09540c,Company_239,Cybersecurity,CA,2023-10-30,event,Basic,67,True,False,6,3953.0,125102.4,264,Pro,monthly,True,True,True,True,2.0,28.0,89.0,4.5,0.0,1.0,28,297,94696,28,20,16,0.10714285714285714,2024-12-02,29,1.0,1.0,2024-03-05,unknown,71.44,False,1,0.22727272727272727,473.8727272727273,0.05387205387205387,0.122,Low Engagement
A-e693b6,Company_240,FinTech,AU,2023-05-25,event,Enterprise,55,False,True,12,2846.25,215233.3333333333,518,Enterprise,annual,True,True,False,True,1.0,1.0,144.0,3.0,0.0,1.0,61,681,206167,58,31,25,0.06557377049180328,2024-12-31,0,1.0,1.0,2024-10-10,budget,0.0,False,1,0.05791505791505792,415.50836550836544,0.03671071953010279,0.7506666666666667,High Engagement
A-2446e3,Company_241,EdTech,IN,2024-01-10,organic,Pro,27,False,False,7,3448.285714285714,107067.59999999999,345,Enterprise,monthly,True,True,True,False,3.0,28.666666666666668,104.66666666666667,4.0,0.0,1.0,48,496,151037,44,28,32,0.10416666666666667,2024-12-24,7,1.0,2.0,2024-07-29,unknown,81.93,True,1,0.2608695652173913,310.34086956521736,0.06451612903225806,0.4543333333333333,Medium Engagement
A-241e75,Company_242,EdTech,US,2024-07-03,partner,Enterprise,3,False,False,5,718.8,17879.13333333333,173,Basic,monthly,True,False,True,False,4.0,31.5,101.0,4.5,0.0,1.0,28,266,100257,27,17,20,0.07142857142857142,2024-12-13,18,1.0,2.0,2024-12-19,features,0.0,False,1,0.6936416184971098,103.34759152215798,0.07518796992481203,0.08600000000000001,Low Engagement
A-922109,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,13,1086.0,83290.13333333333,283,Basic,monthly,True,False,False,True,3.0,25.333333333333332,127.0,3.0,0.0,1.0,79,819,274464,75,35,34,0.05063291139240506,2024-12-21,10,1.0,2.0,2024-12-17,support,0.0,False,1,0.31802120141342755,294.31142520612485,0.04151404151404151,0.949,High Engagement
A-ff3c73,Company_244,HealthTech,AU,2023-01-26,other,Pro,21,False,False,9,481.6666666666667,60874.9,635,Basic,annual,True,True,False,True,2.0,35.5,97.5,3.5,0.0,1.0,40,408,143989,38,29,23,0.125,2024-12-28,3,1.0,2.0,2024-05-09,competitor,2.42,False,1,0.09448818897637795,95.86598425196851,0.056372549019607844,0.379,Medium Engagement
A-8b0451,Company_245,FinTech,UK,2024-09-16,event,Enterprise,41,False,False,10,3170.9,30610.533333333333,101,Enterprise,annual,True,False,False,True,7.0,26.571428571428573,83.71428571428571,3.5,0.0,5.0,60,606,177930,55,32,45,0.1,2024-12-31,0,1.0,1.0,2024-12-29,budget,0.0,False,1,2.0792079207920793,303.0745874587459,0.07425742574257425,0.7160000000000001,High Engagement
A-331424,Company_246,DevTools,US,2023-11-06,organic,Basic,11,False,False,6,1129.3333333333333,53119.36666666667,362,Pro,monthly,False,False,False,True,2.0,24.5,98.5,,0.0,0.0,20,214,76170,20,17,9,0.15,2024-12-02,29,1.0,1.0,2024-02-21,competitor,0.0,False,1,0.16574585635359115,146.73858195211787,0.04205607476635514,0.055,Low Engagement
A-51ec1b,Company_247,DevTools,US,2023-11-08,ads,Enterprise,7,False,False,6,1847.8333333333333,42165.03333333333,325,Enterprise,annual,True,True,True,True,3.0,52.333333333333336,150.0,5.0,0.3333333333333333,1.0,28,283,111162,27,19,12,0.10714285714285714,2024-10-22,70,1.0,1.0,2023-12-09,unknown,0.0,True,1,0.2769230769230769,129.7385641025641,0.04240282685512368,0.102,Low Engagement
